event_name	tweet_id	image_id	image	label_image
california_wildfires	918103951488188416	918103951488188416_0	data_image/california_wildfires/11_10_2017/918103951488188416_0.jpg	severe_damage
california_wildfires	918104972268535810	918104972268535810_0	data_image/california_wildfires/11_10_2017/918104972268535810_0.jpg	severe_damage
california_wildfires	918105765319028736	918105765319028736_0	data_image/california_wildfires/11_10_2017/918105765319028736_0.jpg	severe_damage
california_wildfires	918106428434300929	918106428434300929_0	data_image/california_wildfires/11_10_2017/918106428434300929_0.jpg	severe_damage
california_wildfires	918106736019591169	918106736019591169_0	data_image/california_wildfires/11_10_2017/918106736019591169_0.jpg	severe_damage
california_wildfires	918108362973335555	918108362973335555_0	data_image/california_wildfires/11_10_2017/918108362973335555_0.jpg	severe_damage
california_wildfires	918108612869754883	918108612869754883_0	data_image/california_wildfires/11_10_2017/918108612869754883_0.jpg	little_or_no_damage
california_wildfires	918109126307311619	918109126307311619_0	data_image/california_wildfires/11_10_2017/918109126307311619_0.jpg	severe_damage
california_wildfires	918109505690456064	918109505690456064_0	data_image/california_wildfires/11_10_2017/918109505690456064_0.jpg	severe_damage
california_wildfires	918110217023442944	918110217023442944_0	data_image/california_wildfires/11_10_2017/918110217023442944_0.jpg	severe_damage
california_wildfires	918111395555749893	918111395555749893_0	data_image/california_wildfires/11_10_2017/918111395555749893_0.jpg	mild_damage
california_wildfires	918114251574857728	918114251574857728_0	data_image/california_wildfires/11_10_2017/918114251574857728_0.jpg	severe_damage
california_wildfires	918115021661421568	918115021661421568_0	data_image/california_wildfires/11_10_2017/918115021661421568_0.jpg	severe_damage
california_wildfires	918235098591514626	918235098591514626_0	data_image/california_wildfires/11_10_2017/918235098591514626_0.jpg	severe_damage
california_wildfires	918235406512074752	918235406512074752_0	data_image/california_wildfires/11_10_2017/918235406512074752_0.jpg	severe_damage
california_wildfires	918236039717801985	918236039717801985_0	data_image/california_wildfires/11_10_2017/918236039717801985_0.jpg	severe_damage
california_wildfires	918236509689479168	918236509689479168_0	data_image/california_wildfires/11_10_2017/918236509689479168_0.jpg	severe_damage
california_wildfires	918236795950813185	918236795950813185_0	data_image/california_wildfires/11_10_2017/918236795950813185_0.jpg	severe_damage
california_wildfires	918237370536906753	918237370536906753_0	data_image/california_wildfires/11_10_2017/918237370536906753_0.jpg	little_or_no_damage
california_wildfires	918237552271872001	918237552271872001_0	data_image/california_wildfires/11_10_2017/918237552271872001_0.jpg	severe_damage
california_wildfires	918239233885855745	918239233885855745_0	data_image/california_wildfires/11_10_2017/918239233885855745_0.jpg	severe_damage
california_wildfires	918239396989669376	918239396989669376_0	data_image/california_wildfires/11_10_2017/918239396989669376_0.jpg	severe_damage
california_wildfires	918240774462074880	918240774462074880_0	data_image/california_wildfires/11_10_2017/918240774462074880_0.jpg	severe_damage
california_wildfires	918242189607444480	918242189607444480_0	data_image/california_wildfires/11_10_2017/918242189607444480_0.jpg	severe_damage
california_wildfires	918242805532651520	918242805532651520_0	data_image/california_wildfires/11_10_2017/918242805532651520_0.jpg	severe_damage
california_wildfires	918243601062141952	918243601062141952_0	data_image/california_wildfires/11_10_2017/918243601062141952_0.jpg	severe_damage
california_wildfires	918278752852955136	918278752852955136_0	data_image/california_wildfires/12_10_2017/918278752852955136_0.jpg	severe_damage
california_wildfires	918312725813628928	918312725813628928_0	data_image/california_wildfires/12_10_2017/918312725813628928_0.jpg	severe_damage
california_wildfires	918313136654049281	918313136654049281_0	data_image/california_wildfires/12_10_2017/918313136654049281_0.jpg	severe_damage
california_wildfires	918313549318955008	918313549318955008_0	data_image/california_wildfires/12_10_2017/918313549318955008_0.jpg	severe_damage
california_wildfires	918313986621362178	918313986621362178_0	data_image/california_wildfires/12_10_2017/918313986621362178_0.jpg	mild_damage
california_wildfires	918315972976631808	918315972976631808_0	data_image/california_wildfires/12_10_2017/918315972976631808_0.jpg	severe_damage
california_wildfires	918315972976631808	918315972976631808_1	data_image/california_wildfires/12_10_2017/918315972976631808_1.jpg	severe_damage
california_wildfires	918315972976631808	918315972976631808_2	data_image/california_wildfires/12_10_2017/918315972976631808_2.jpg	severe_damage
california_wildfires	918315972976631808	918315972976631808_3	data_image/california_wildfires/12_10_2017/918315972976631808_3.jpg	severe_damage
california_wildfires	918319346945949696	918319346945949696_0	data_image/california_wildfires/12_10_2017/918319346945949696_0.jpg	severe_damage
california_wildfires	918352577871331328	918352577871331328_0	data_image/california_wildfires/12_10_2017/918352577871331328_0.jpg	severe_damage
california_wildfires	918352890288152576	918352890288152576_0	data_image/california_wildfires/12_10_2017/918352890288152576_0.jpg	severe_damage
california_wildfires	918353176914427904	918353176914427904_0	data_image/california_wildfires/12_10_2017/918353176914427904_0.jpg	severe_damage
california_wildfires	918353491453558784	918353491453558784_0	data_image/california_wildfires/12_10_2017/918353491453558784_0.jpg	severe_damage
california_wildfires	918354529153880066	918354529153880066_0	data_image/california_wildfires/12_10_2017/918354529153880066_0.jpg	severe_damage
california_wildfires	918355835549601792	918355835549601792_0	data_image/california_wildfires/12_10_2017/918355835549601792_0.jpg	severe_damage
california_wildfires	918356075782463488	918356075782463488_0	data_image/california_wildfires/12_10_2017/918356075782463488_0.jpg	severe_damage
california_wildfires	918358890302947328	918358890302947328_0	data_image/california_wildfires/12_10_2017/918358890302947328_0.jpg	severe_damage
california_wildfires	918394689107226624	918394689107226624_0	data_image/california_wildfires/12_10_2017/918394689107226624_0.jpg	severe_damage
california_wildfires	919562679404003328	919562679404003328_2	data_image/california_wildfires/15_10_2017/919562679404003328_2.jpg	mild_damage
california_wildfires	919563091406286848	919563091406286848_0	data_image/california_wildfires/15_10_2017/919563091406286848_0.jpg	severe_damage
california_wildfires	919563224152006656	919563224152006656_0	data_image/california_wildfires/15_10_2017/919563224152006656_0.jpg	severe_damage
california_wildfires	919563306356101120	919563306356101120_0	data_image/california_wildfires/15_10_2017/919563306356101120_0.jpg	severe_damage
california_wildfires	919563526825377792	919563526825377792_0	data_image/california_wildfires/15_10_2017/919563526825377792_0.jpg	severe_damage
california_wildfires	919566012604874754	919566012604874754_1	data_image/california_wildfires/15_10_2017/919566012604874754_1.jpg	severe_damage
california_wildfires	919566772528865281	919566772528865281_0	data_image/california_wildfires/15_10_2017/919566772528865281_0.jpg	severe_damage
california_wildfires	919573866003001344	919573866003001344_0	data_image/california_wildfires/15_10_2017/919573866003001344_0.jpg	severe_damage
california_wildfires	919574161395036161	919574161395036161_0	data_image/california_wildfires/15_10_2017/919574161395036161_0.jpg	severe_damage
california_wildfires	919576955523096578	919576955523096578_0	data_image/california_wildfires/15_10_2017/919576955523096578_0.jpg	severe_damage
california_wildfires	919578801432072193	919578801432072193_0	data_image/california_wildfires/15_10_2017/919578801432072193_0.jpg	severe_damage
california_wildfires	919580937184260098	919580937184260098_0	data_image/california_wildfires/15_10_2017/919580937184260098_0.jpg	little_or_no_damage
california_wildfires	919585500914208768	919585500914208768_0	data_image/california_wildfires/15_10_2017/919585500914208768_0.jpg	severe_damage
california_wildfires	919586694478925824	919586694478925824_0	data_image/california_wildfires/15_10_2017/919586694478925824_0.jpg	severe_damage
california_wildfires	919592657785114624	919592657785114624_0	data_image/california_wildfires/15_10_2017/919592657785114624_0.jpg	severe_damage
california_wildfires	919592996521132032	919592996521132032_0	data_image/california_wildfires/15_10_2017/919592996521132032_0.jpg	mild_damage
california_wildfires	919593624182108160	919593624182108160_0	data_image/california_wildfires/15_10_2017/919593624182108160_0.jpg	severe_damage
california_wildfires	919594745734631429	919594745734631429_0	data_image/california_wildfires/15_10_2017/919594745734631429_0.jpg	severe_damage
california_wildfires	919594796280307712	919594796280307712_0	data_image/california_wildfires/15_10_2017/919594796280307712_0.jpg	severe_damage
california_wildfires	919602818910179328	919602818910179328_0	data_image/california_wildfires/15_10_2017/919602818910179328_0.jpg	severe_damage
california_wildfires	919607528849268736	919607528849268736_0	data_image/california_wildfires/15_10_2017/919607528849268736_0.jpg	severe_damage
california_wildfires	919607858106265601	919607858106265601_0	data_image/california_wildfires/15_10_2017/919607858106265601_0.jpg	severe_damage
california_wildfires	919609553603280896	919609553603280896_0	data_image/california_wildfires/15_10_2017/919609553603280896_0.jpg	severe_damage
california_wildfires	919609767345172480	919609767345172480_0	data_image/california_wildfires/15_10_2017/919609767345172480_0.jpg	severe_damage
california_wildfires	919611976220737536	919611976220737536_0	data_image/california_wildfires/15_10_2017/919611976220737536_0.jpg	severe_damage
california_wildfires	919618189952258049	919618189952258049_0	data_image/california_wildfires/15_10_2017/919618189952258049_0.jpg	severe_damage
california_wildfires	919624193762717696	919624193762717696_0	data_image/california_wildfires/15_10_2017/919624193762717696_0.jpg	severe_damage
california_wildfires	919625628600582144	919625628600582144_0	data_image/california_wildfires/15_10_2017/919625628600582144_0.jpg	severe_damage
california_wildfires	919626730851241986	919626730851241986_0	data_image/california_wildfires/15_10_2017/919626730851241986_0.jpg	severe_damage
california_wildfires	919630733542592512	919630733542592512_0	data_image/california_wildfires/15_10_2017/919630733542592512_0.jpg	severe_damage
california_wildfires	919633543474577408	919633543474577408_0	data_image/california_wildfires/15_10_2017/919633543474577408_0.jpg	severe_damage
california_wildfires	919639737215963138	919639737215963138_0	data_image/california_wildfires/15_10_2017/919639737215963138_0.jpg	severe_damage
california_wildfires	919639781432164352	919639781432164352_0	data_image/california_wildfires/15_10_2017/919639781432164352_0.jpg	severe_damage
