event_name	tweet_id	image_id	tweet_text	image	label	label_text	label_image	label_text_image
california_wildfires	917954508231184385	917954508231184385_0	RT @riellarose: When the entire state of California is on fire https://t.co/LuhKo2R2Wn	data_image/california_wildfires/11_10_2017/917954508231184385_0.jpg	other_relevant_information	other_relevant_information	other_relevant_information	Positive
california_wildfires	917954508231184385	917954508231184385_1	RT @riellarose: When the entire state of California is on fire https://t.co/LuhKo2R2Wn	data_image/california_wildfires/11_10_2017/917954508231184385_1.jpg	other_relevant_information	other_relevant_information	other_relevant_information	Positive
california_wildfires	917991257594572800	917991257594572800_0	Emergency medical supplies delivered tonight to Sonoma Public Health for evacuees of Northern California #Wildfires https://t.co/VjIgVAQBLL	data_image/california_wildfires/11_10_2017/917991257594572800_0.jpg	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	Positive
california_wildfires	917991257594572800	917991257594572800_1	Emergency medical supplies delivered tonight to Sonoma Public Health for evacuees of Northern California #Wildfires https://t.co/VjIgVAQBLL	data_image/california_wildfires/11_10_2017/917991257594572800_1.jpg	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	Positive
california_wildfires	917991257594572800	917991257594572800_2	Emergency medical supplies delivered tonight to Sonoma Public Health for evacuees of Northern California #Wildfires https://t.co/VjIgVAQBLL	data_image/california_wildfires/11_10_2017/917991257594572800_2.jpg	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	Positive
california_wildfires	917991257594572800	917991257594572800_3	Emergency medical supplies delivered tonight to Sonoma Public Health for evacuees of Northern California #Wildfires https://t.co/VjIgVAQBLL	data_image/california_wildfires/11_10_2017/917991257594572800_3.jpg	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	Positive
california_wildfires	918046279120408576	918046279120408576_0	The devastating #wildfires in California still not letting up. Details right now at 5:30 #ABC11 https://t.co/61S0Rb0lbu	data_image/california_wildfires/11_10_2017/918046279120408576_0.jpg	other_relevant_information	other_relevant_information	other_relevant_information	Positive
california_wildfires	918046279120408576	918046279120408576_1	The devastating #wildfires in California still not letting up. Details right now at 5:30 #ABC11 https://t.co/61S0Rb0lbu	data_image/california_wildfires/11_10_2017/918046279120408576_1.jpg	other_relevant_information	other_relevant_information	other_relevant_information	Positive
california_wildfires	918312987299012608	918312987299012608_0	RT @azhaayanna: meanwhile california is on fire and it looks like we're living in blade runner. https://t.co/7f0pPHGe8B	data_image/california_wildfires/12_10_2017/918312987299012608_0.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
california_wildfires	918312987299012608	918312987299012608_1	RT @azhaayanna: meanwhile california is on fire and it looks like we're living in blade runner. https://t.co/7f0pPHGe8B	data_image/california_wildfires/12_10_2017/918312987299012608_1.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
california_wildfires	918354135350616064	918354135350616064_3	Anyways, I drove through the Redwood Forest then next to the California wildfires https://t.co/yiK5BQh7PF	data_image/california_wildfires/12_10_2017/918354135350616064_3.jpg	other_relevant_information	other_relevant_information	other_relevant_information	Positive
california_wildfires	919578094398144513	919578094398144513_0	During our Summer long research on the #IRCURVE The Great Basin Inhale and Exhale was noted https://t.co/XTZmqqpZOl https://t.co/hHkjPqvSqw	data_image/california_wildfires/15_10_2017/919578094398144513_0.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
california_wildfires	919578094398144513	919578094398144513_1	During our Summer long research on the #IRCURVE The Great Basin Inhale and Exhale was noted https://t.co/XTZmqqpZOl https://t.co/hHkjPqvSqw	data_image/california_wildfires/15_10_2017/919578094398144513_1.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
california_wildfires	919605179443490822	919605179443490822_1	The conspiracy nuts are saying the California Wildfires "set by an atmospheric weapon." :/ https://t.co/Mzhra0MaGj	data_image/california_wildfires/15_10_2017/919605179443490822_1.jpg	other_relevant_information	other_relevant_information	other_relevant_information	Positive
california_wildfires	919668662688239627	919668662688239627_0	Galifornia in Spain (picture), the Amazon in Brazil, California... The world in on fire á½¢Dá½¢1 https://t.co/hpPOaiIpLs	data_image/california_wildfires/15_10_2017/919668662688239627_0.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
california_wildfires	919715738104995840	919715738104995840_0	#California #wildfire north of #Yosemite today. https://t.co/bd5JVikVuW	data_image/california_wildfires/16_10_2017/919715738104995840_0.jpg	other_relevant_information	other_relevant_information	other_relevant_information	Positive
california_wildfires	919715738104995840	919715738104995840_1	#California #wildfire north of #Yosemite today. https://t.co/bd5JVikVuW	data_image/california_wildfires/16_10_2017/919715738104995840_1.jpg	other_relevant_information	other_relevant_information	other_relevant_information	Positive
california_wildfires	919806240183631872	919806240183631872_0	Scottsdale fire crew helps battle Northern California fires https://t.co/Ufnv07ocNP https://t.co/yR4KY0IlGE	data_image/california_wildfires/16_10_2017/919806240183631872_0.jpg	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	Positive
california_wildfires	919806240183631872	919806240183631872_1	Scottsdale fire crew helps battle Northern California fires https://t.co/Ufnv07ocNP https://t.co/yR4KY0IlGE	data_image/california_wildfires/16_10_2017/919806240183631872_1.jpg	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	Positive
california_wildfires	919871048652394496	919871048652394496_0	Red sun down Crosby Beach, looks like the California sun in the wildfires @LivEchonews #Liverpool #HurricaneOphelia https://t.co/gaavQlPNuU	data_image/california_wildfires/16_10_2017/919871048652394496_0.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
california_wildfires	919871048652394496	919871048652394496_1	Red sun down Crosby Beach, looks like the California sun in the wildfires @LivEchonews #Liverpool #HurricaneOphelia https://t.co/gaavQlPNuU	data_image/california_wildfires/16_10_2017/919871048652394496_1.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
california_wildfires	919935983314984960	919935983314984960_1	#Hotels #Destroyed by Killer #California #Wildfires https://t.co/Z6DqybUpqi #event #meeting #planner https://t.co/vFclzDzTxz	data_image/california_wildfires/16_10_2017/919935983314984960_1.jpg	infrastructure_and_utility_damage	infrastructure_and_utility_damage	infrastructure_and_utility_damage	Positive
california_wildfires	919974245106626561	919974245106626561_2	Stunning maps and images from the @nytimes https://t.co/VnfXOeIKGI https://t.co/u2SECvuSzt	data_image/california_wildfires/16_10_2017/919974245106626561_2.jpg	other_relevant_information	other_relevant_information	other_relevant_information	Positive
california_wildfires	920005307148804096	920005307148804096_0	On the road to our live shot location this afternoon: Some of what the California wildfires left behind. https://t.co/qxFqMn6CJD	data_image/california_wildfires/16_10_2017/920005307148804096_0.jpg	infrastructure_and_utility_damage	infrastructure_and_utility_damage	infrastructure_and_utility_damage	Positive
california_wildfires	920005307148804096	920005307148804096_1	On the road to our live shot location this afternoon: Some of what the California wildfires left behind. https://t.co/qxFqMn6CJD	data_image/california_wildfires/16_10_2017/920005307148804096_1.jpg	infrastructure_and_utility_damage	infrastructure_and_utility_damage	infrastructure_and_utility_damage	Positive
california_wildfires	920310501451509762	920310501451509762_0	California may be on fire but damn that sunrise https://t.co/zyAk7wL6zC	data_image/california_wildfires/17_10_2017/920310501451509762_0.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
california_wildfires	920310501451509762	920310501451509762_1	California may be on fire but damn that sunrise https://t.co/zyAk7wL6zC	data_image/california_wildfires/17_10_2017/920310501451509762_1.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
california_wildfires	920474622205628416	920474622205628416_1	@MaureenKTVU @KTVU Engineered drought causing wildfires https://t.co/r9GtyEHoUN https://t.co/0TfRT8FTjo	data_image/california_wildfires/18_10_2017/920474622205628416_1.jpg	other_relevant_information	other_relevant_information	other_relevant_information	Positive
california_wildfires	920474622205628416	920474622205628416_3	@MaureenKTVU @KTVU Engineered drought causing wildfires https://t.co/r9GtyEHoUN https://t.co/0TfRT8FTjo	data_image/california_wildfires/18_10_2017/920474622205628416_3.jpg	other_relevant_information	other_relevant_information	other_relevant_information	Positive
california_wildfires	920650692951494656	920650692951494656_0	Forest City native shares experience evacuating from California wildfires https://t.co/Nf0jMWvLb9 https://t.co/NLXRbHGTmu	data_image/california_wildfires/18_10_2017/920650692951494656_0.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
california_wildfires	920650692951494656	920650692951494656_2	Forest City native shares experience evacuating from California wildfires https://t.co/Nf0jMWvLb9 https://t.co/NLXRbHGTmu	data_image/california_wildfires/18_10_2017/920650692951494656_2.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
california_wildfires	920831780629782528	920831780629782528_1	Fighting the wildfire in Santa Cruz, California with Washington Strike Team 2 with Cowlitz and Clark Counties. https://t.co/c9yTjK5e2K	data_image/california_wildfires/19_10_2017/920831780629782528_1.jpg	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	Positive
california_wildfires	920831780629782528	920831780629782528_3	Fighting the wildfire in Santa Cruz, California with Washington Strike Team 2 with Cowlitz and Clark Counties. https://t.co/c9yTjK5e2K	data_image/california_wildfires/19_10_2017/920831780629782528_3.jpg	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	Positive
california_wildfires	920886980745056256	920886980745056256_0	RT @TangoSierraFire: Acrylic painting on wood with gesso primer. I had the California wildfires on my mind. https://t.co/tJWeq8GKkf	data_image/california_wildfires/19_10_2017/920886980745056256_0.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
california_wildfires	920886980745056256	920886980745056256_1	RT @TangoSierraFire: Acrylic painting on wood with gesso primer. I had the California wildfires on my mind. https://t.co/tJWeq8GKkf	data_image/california_wildfires/19_10_2017/920886980745056256_1.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
california_wildfires	921095476455321600	921095476455321600_2	Obama-nation destroyed 164 Million trees in Californiaâ€™s forests. Fire tinderbox https://t.co/sj5R0C7CX4 https://t.co/Upd9UQGuYi	data_image/california_wildfires/19_10_2017/921095476455321600_2.jpg	infrastructure_and_utility_damage	infrastructure_and_utility_damage	infrastructure_and_utility_damage	Positive
california_wildfires	922144749632479232	922144749632479232_1	Residents recall the night they had to flee the #redwoodvalleyfire. https://t.co/rw44YA4N9j https://t.co/BEMx2XbOFB	data_image/california_wildfires/22_10_2017/922144749632479232_1.jpg	affected_individuals	affected_individuals	affected_individuals	Positive
california_wildfires	922890988863021056	922890988863021056_0	@MLB @Athletics .... Getting ready to wrap this up and send this in. cc: @steinersports https://t.co/u8ekIRmuza https://t.co/wKjeoVrflW	data_image/california_wildfires/24_10_2017/922890988863021056_0.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
california_wildfires	922890988863021056	922890988863021056_1	@MLB @Athletics .... Getting ready to wrap this up and send this in. cc: @steinersports https://t.co/u8ekIRmuza https://t.co/wKjeoVrflW	data_image/california_wildfires/24_10_2017/922890988863021056_1.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
california_wildfires	923649563746897920	923649563746897920_1	The Windows background is on fire in California right now, believe In global warming yet lol https://t.co/vLiwIRxInW	data_image/california_wildfires/26_10_2017/923649563746897920_1.jpg	infrastructure_and_utility_damage	infrastructure_and_utility_damage	infrastructure_and_utility_damage	Positive
california_wildfires	923706401049911297	923706401049911297_0	California why are you on so much fire https://t.co/wSCOcZC8A0	data_image/california_wildfires/27_10_2017/923706401049911297_0.jpg	other_relevant_information	other_relevant_information	other_relevant_information	Positive
california_wildfires	923706401049911297	923706401049911297_1	California why are you on so much fire https://t.co/wSCOcZC8A0	data_image/california_wildfires/27_10_2017/923706401049911297_1.jpg	other_relevant_information	other_relevant_information	other_relevant_information	Positive
srilanka_floods	869972354004393987	869972354004393987_0	Pak Navy continues Humanitarian Assistance and Disaster Relief Operations in Flood Stricken Sri Lanka. RESPECT https://t.co/LzDAR9i17Z	data_image/srilanka_floods/31_5_2017/869972354004393987_0.jpg	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	Positive
srilanka_floods	869972354004393987	869972354004393987_1	Pak Navy continues Humanitarian Assistance and Disaster Relief Operations in Flood Stricken Sri Lanka. RESPECT https://t.co/LzDAR9i17Z	data_image/srilanka_floods/31_5_2017/869972354004393987_1.jpg	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	Positive
srilanka_floods	869972354004393987	869972354004393987_2	Pak Navy continues Humanitarian Assistance and Disaster Relief Operations in Flood Stricken Sri Lanka. RESPECT https://t.co/LzDAR9i17Z	data_image/srilanka_floods/31_5_2017/869972354004393987_2.jpg	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	Positive
srilanka_floods	869972354004393987	869972354004393987_3	Pak Navy continues Humanitarian Assistance and Disaster Relief Operations in Flood Stricken Sri Lanka. RESPECT https://t.co/LzDAR9i17Z	data_image/srilanka_floods/31_5_2017/869972354004393987_3.jpg	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	Positive
srilanka_floods	869977622377320448	869977622377320448_2	RT @DisastersChart: #Sentinel2 was used to map the #flood in Matara, #SriLanka, on 28 May: https://t.co/LCo1VVKgEZ https://t.co/f9o3enK8ka	data_image/srilanka_floods/31_5_2017/869977622377320448_2.jpg	other_relevant_information	other_relevant_information	other_relevant_information	Positive
srilanka_floods	870008928054259712	870008928054259712_0	@Anchoveebrother Hello dear Chile birds, Martin fisherman, Mora eagle, Pequen..âœŒá¼¿Dâ¤ï¸ https://t.co/tN4qxsUHYf	data_image/srilanka_floods/31_5_2017/870008928054259712_0.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
srilanka_floods	870008928054259712	870008928054259712_1	@Anchoveebrother Hello dear Chile birds, Martin fisherman, Mora eagle, Pequen..âœŒá¼¿Dâ¤ï¸ https://t.co/tN4qxsUHYf	data_image/srilanka_floods/31_5_2017/870008928054259712_1.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
srilanka_floods	870008928054259712	870008928054259712_2	@Anchoveebrother Hello dear Chile birds, Martin fisherman, Mora eagle, Pequen..âœŒá¼¿Dâ¤ï¸ https://t.co/tN4qxsUHYf	data_image/srilanka_floods/31_5_2017/870008928054259712_2.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
srilanka_floods	870035816990425089	870035816990425089_2	After cyclone #mora #RCY Rangamati is in action with fire service BD. https://t.co/lwiU0DPqT5	data_image/srilanka_floods/31_5_2017/870035816990425089_2.jpg	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	Positive
srilanka_floods	870035816990425089	870035816990425089_3	After cyclone #mora #RCY Rangamati is in action with fire service BD. https://t.co/lwiU0DPqT5	data_image/srilanka_floods/31_5_2017/870035816990425089_3.jpg	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	Positive
srilanka_floods	870106080763940866	870106080763940866_0	RT @The1975Brasil: Adam &amp; George potencial meme no Lollapalooza Chile por Pedro Mora https://t.co/ZnGDC6v6bn	data_image/srilanka_floods/1_6_2017/870106080763940866_0.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
srilanka_floods	870106080763940866	870106080763940866_1	RT @The1975Brasil: Adam &amp; George potencial meme no Lollapalooza Chile por Pedro Mora https://t.co/ZnGDC6v6bn	data_image/srilanka_floods/1_6_2017/870106080763940866_1.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
srilanka_floods	870106080763940866	870106080763940866_2	RT @The1975Brasil: Adam &amp; George potencial meme no Lollapalooza Chile por Pedro Mora https://t.co/ZnGDC6v6bn	data_image/srilanka_floods/1_6_2017/870106080763940866_2.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
srilanka_floods	870106080763940866	870106080763940866_3	RT @The1975Brasil: Adam &amp; George potencial meme no Lollapalooza Chile por Pedro Mora https://t.co/ZnGDC6v6bn	data_image/srilanka_floods/1_6_2017/870106080763940866_3.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
srilanka_floods	870109024036864000	870109024036864000_0	Indian Air Force plane delivers critical helicopter spare parts for Sri Lankan Air Force #FloodSL @SushmaSwaraj https://t.co/vK1a6MTg1c	data_image/srilanka_floods/1_6_2017/870109024036864000_0.jpg	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	Positive
srilanka_floods	870109024036864000	870109024036864000_1	Indian Air Force plane delivers critical helicopter spare parts for Sri Lankan Air Force #FloodSL @SushmaSwaraj https://t.co/vK1a6MTg1c	data_image/srilanka_floods/1_6_2017/870109024036864000_1.jpg	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	Positive
srilanka_floods	870113671699193857	870113671699193857_0	#India, #Srilanka have religious relationships. #Indian_Navy playing vital role, to help in fighting flood. à¤œà¤¯ à¤¹à¤¿à¤‚à¤¦! https://t.co/x2vcAm19Fz	data_image/srilanka_floods/1_6_2017/870113671699193857_0.jpg	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	Positive
srilanka_floods	870140525889822724	870140525889822724_1	Authorities and military aid recovery in Mora-hit areas of Rakhine State https://t.co/7i2TclWec2 https://t.co/89Sq3sDOuM	data_image/srilanka_floods/1_6_2017/870140525889822724_1.jpg	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	Positive
srilanka_floods	870272043538886657	870272043538886657_0	Pictures of Chinese &amp; Pakistani medical teams working in Floof affected areas #FloodSL https://t.co/Fe3qq8VTbB	data_image/srilanka_floods/1_6_2017/870272043538886657_0.jpg	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	Positive
srilanka_floods	870272043538886657	870272043538886657_1	Pictures of Chinese &amp; Pakistani medical teams working in Floof affected areas #FloodSL https://t.co/Fe3qq8VTbB	data_image/srilanka_floods/1_6_2017/870272043538886657_1.jpg	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	Positive
srilanka_floods	870272043538886657	870272043538886657_2	Pictures of Chinese &amp; Pakistani medical teams working in Floof affected areas #FloodSL https://t.co/Fe3qq8VTbB	data_image/srilanka_floods/1_6_2017/870272043538886657_2.jpg	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	Positive
srilanka_floods	870272043538886657	870272043538886657_3	Pictures of Chinese &amp; Pakistani medical teams working in Floof affected areas #FloodSL https://t.co/Fe3qq8VTbB	data_image/srilanka_floods/1_6_2017/870272043538886657_3.jpg	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	Positive
srilanka_floods	870331956415909890	870331956415909890_0	RT @ZIabulHq: Consequences after Cyclone Mora destroyed the Refugees Houses. #Pray_For_Rohingya. https://t.co/NJ7RIsELH7	data_image/srilanka_floods/1_6_2017/870331956415909890_0.jpg	infrastructure_and_utility_damage	infrastructure_and_utility_damage	infrastructure_and_utility_damage	Positive
srilanka_floods	870331956415909890	870331956415909890_1	RT @ZIabulHq: Consequences after Cyclone Mora destroyed the Refugees Houses. #Pray_For_Rohingya. https://t.co/NJ7RIsELH7	data_image/srilanka_floods/1_6_2017/870331956415909890_1.jpg	infrastructure_and_utility_damage	infrastructure_and_utility_damage	infrastructure_and_utility_damage	Positive
srilanka_floods	870389549116948480	870389549116948480_0	Weather forecast #1stJune2017 #SLFloods2017 #FloodSL #lka #dmclk English and Sinhala https://t.co/C0FXfyVqpW	data_image/srilanka_floods/1_6_2017/870389549116948480_0.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
srilanka_floods	870389549116948480	870389549116948480_1	Weather forecast #1stJune2017 #SLFloods2017 #FloodSL #lka #dmclk English and Sinhala https://t.co/C0FXfyVqpW	data_image/srilanka_floods/1_6_2017/870389549116948480_1.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
srilanka_floods	870389549116948480	870389549116948480_2	Weather forecast #1stJune2017 #SLFloods2017 #FloodSL #lka #dmclk English and Sinhala https://t.co/C0FXfyVqpW	data_image/srilanka_floods/1_6_2017/870389549116948480_2.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
srilanka_floods	870502689439862784	870502689439862784_0	What does a dignity kit comprise? Check it out: https://t.co/07ZmYvmKgl @ippfsar @2014Sprint #FloodSL #SRHR @dfat https://t.co/gu0jaLgOvy	data_image/srilanka_floods/2_6_2017/870502689439862784_0.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
srilanka_floods	870502689439862784	870502689439862784_1	What does a dignity kit comprise? Check it out: https://t.co/07ZmYvmKgl @ippfsar @2014Sprint #FloodSL #SRHR @dfat https://t.co/gu0jaLgOvy	data_image/srilanka_floods/2_6_2017/870502689439862784_1.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
srilanka_floods	870528490184908800	870528490184908800_2	Visiting flood Victimes in Bullathsinhala. @RajapaksaNamal #FloodSL #srilanka #namalrajapaksa https://t.co/lRlBggO49v	data_image/srilanka_floods/2_6_2017/870528490184908800_2.jpg	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	Positive
srilanka_floods	870559283880112128	870559283880112128_1	Cyclone Mora : 4 killed in Manipur, 140 houses destroyed in Mizoram :: https://t.co/dMlEngezZ4 https://t.co/NIeyQeLkwt	data_image/srilanka_floods/2_6_2017/870559283880112128_1.jpg	injured_or_dead_people	affected_individuals	affected_individuals	Positive
srilanka_floods	870605397538856960	870605397538856960_0	#FloodSL please help flood victims of #srilanka https://t.co/yLSUKBGsck	data_image/srilanka_floods/2_6_2017/870605397538856960_0.jpg	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	Positive
srilanka_floods	870636021314191362	870636021314191362_0	Mora staff sending off their retirees! Thank you for all of your service to our students. #moraschools https://t.co/Y0R7raSVjf	data_image/srilanka_floods/2_6_2017/870636021314191362_0.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
srilanka_floods	870636021314191362	870636021314191362_1	Mora staff sending off their retirees! Thank you for all of your service to our students. #moraschools https://t.co/Y0R7raSVjf	data_image/srilanka_floods/2_6_2017/870636021314191362_1.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
srilanka_floods	870803535956287489	870803535956287489_0	RT @ranukad: Never judge a book by its cover á½„Fâ¤ï¸á½¤F #FloodSL #FloodRelief #SriLanka https://t.co/X0LPcgE5uX	data_image/srilanka_floods/3_6_2017/870803535956287489_0.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
srilanka_floods	870803535956287489	870803535956287489_1	RT @ranukad: Never judge a book by its cover á½„Fâ¤ï¸á½¤F #FloodSL #FloodRelief #SriLanka https://t.co/X0LPcgE5uX	data_image/srilanka_floods/3_6_2017/870803535956287489_1.jpg	not_humanitarian	not_humanitarian	not_humanitarian	Positive
srilanka_floods	870835871129513984	870835871129513984_1	RT @ihcdhaka: The 33 survivors of #CycloneMora rescued by #INSSumitra return Home. https://t.co/GypdL6SfZL	data_image/srilanka_floods/3_6_2017/870835871129513984_1.jpg	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	rescue_volunteering_or_donation_effort	Positive
